transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,Month,Weekday,Hour,store_location_enc,product_category_enc,Month_enc,Weekday_enc,Total_Sale,Peak_Time,Cluster,Sales_Class
1523,2023-01-03,16:24:45,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,Jan,Tue,16,1,8,2,5,6.0,0,1,1
82604,2023-05-03,09:00:48,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,May,Wed,9,2,8,5,6,2.5,1,0,0
114442,2023-06-01,12:50:15,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,Jun,Thu,12,0,4,3,4,4.5,0,0,0
72219,2023-04-21,08:33:25,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,Apr,Fri,8,1,8,0,0,3.0,1,0,0
74984,2023-04-24,10:58:21,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Apr,Mon,10,1,2,0,1,8.5,1,0,1
34781,2023-03-02,15:17:08,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,Mar,Thu,15,0,8,4,4,5.0,0,1,1
3521,2023-01-07,10:14:20,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Jan,Sat,10,2,2,2,2,8.5,1,0,1
21037,2023-02-07,12:37:42,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,Feb,Tue,12,1,8,1,5,4.0,0,0,0
146243,2023-06-27,19:40:42,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Jun,Tue,19,1,4,3,5,3.5,0,1,0
82178,2023-05-02,16:24:06,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,May,Tue,16,1,8,5,5,2.5,0,1,0
71486,2023-04-20,09:04:46,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,Apr,Thu,9,0,5,0,4,1.6,1,0,0
24426,2023-02-13,09:34:53,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Feb,Mon,9,2,0,1,1,3.75,1,0,0
136567,2023-06-19,16:20:16,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,Jun,Mon,16,0,2,3,1,4.4,0,1,0
91739,2023-05-11,10:39:03,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,May,Thu,10,1,8,5,4,5.1,1,0,1
42652,2023-03-14,07:13:16,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Mar,Tue,7,2,5,4,5,0.8,1,0,0
16284,2023-01-29,16:10:56,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,Jan,Sun,16,0,4,2,3,4.5,0,1,0
137836,2023-06-20,17:44:36,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Jun,Tue,17,0,8,3,5,3.0,0,1,0
81456,2023-05-01,19:54:36,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,May,Mon,19,1,0,5,1,3.5,0,1,0
64366,2023-04-12,08:19:48,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,Apr,Wed,8,1,2,0,6,2.0,1,0,0
112970,2023-05-30,18:07:17,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,May,Tue,18,0,8,5,5,6.0,0,1,1
58786,2023-04-05,16:27:29,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,Apr,Wed,16,1,8,0,6,2.5,0,1,0
36898,2023-03-05,17:02:07,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,Mar,Sun,17,0,4,4,3,7.5,0,1,1
135525,2023-06-19,07:04:40,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,Jun,Mon,7,1,2,3,1,3.75,1,0,0
91714,2023-05-11,10:30:39,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,May,Thu,10,1,2,5,4,2.0,1,0,0
68729,2023-04-17,07:24:04,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,Apr,Mon,7,0,5,0,1,0.8,1,0,0
58996,2023-04-05,19:31:44,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,Apr,Wed,19,0,2,0,6,7.5,0,1,1
31830,2023-02-25,15:36:38,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Feb,Sat,15,0,0,1,2,3.25,0,1,0
84225,2023-05-04,15:36:59,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,May,Thu,15,1,2,5,4,6.0,0,1,1
135877,2023-06-19,09:01:24,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Jun,Mon,9,1,4,3,1,3.5,1,0,0
21779,2023-02-08,18:43:38,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,Feb,Wed,18,1,2,1,6,3.75,0,1,0
53608,2023-03-29,16:26:09,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,Mar,Wed,16,1,2,4,6,3.75,0,1,0
38645,2023-03-08,10:28:10,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,Mar,Wed,10,1,2,4,6,8.5,1,0,1
72697,2023-04-21,14:09:35,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Fri,14,2,0,0,0,3.25,0,1,0
86505,2023-05-06,18:07:19,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,May,Sat,18,0,0,5,2,4.5,0,1,0
127247,2023-06-12,09:32:06,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,Jun,Mon,9,1,4,3,1,9.0,1,0,1
119460,2023-06-05,17:03:06,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,Jun,Mon,17,2,2,3,1,6.0,0,1,1
114098,2023-06-01,08:37:40,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,Jun,Thu,8,2,2,3,4,3.0,1,0,0
80220,2023-04-30,14:52:02,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,Apr,Sun,14,2,2,0,3,6.0,0,1,1
955,2023-01-02,16:26:49,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,Jan,Mon,16,1,8,2,1,2.5,0,1,0
21962,2023-02-09,08:51:20,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Feb,Thu,8,2,8,1,4,5.0,1,0,1
104041,2023-05-22,11:05:56,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,May,Mon,11,0,2,5,1,8.5,1,0,1
108124,2023-05-26,09:01:25,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,May,Fri,9,0,2,5,0,6.0,1,0,1
8956,2023-01-16,12:39:43,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,Jan,Mon,12,2,2,2,1,2.45,0,0,0
112727,2023-05-30,13:15:30,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,May,Tue,13,2,2,5,5,5.0,0,1,1
121413,2023-06-07,10:56:05,1,5,Lower Manhattan,9,12.0,Coffee beans,Organic Beans,Organic Decaf Blend,12.0,Jun,Wed,10,2,3,3,6,12.0,1,2,1
40069,2023-03-10,09:16:49,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,Mar,Fri,9,1,4,4,0,9.5,1,0,1
123438,2023-06-09,08:29:23,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,Jun,Fri,8,2,0,3,0,3.75,1,0,0
108668,2023-05-26,15:35:11,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,May,Fri,15,0,8,5,0,3.0,0,1,0
52367,2023-03-27,15:30:52,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,Mar,Mon,15,2,4,4,1,7.5,0,1,1
52785,2023-03-28,12:05:01,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,Mar,Tue,12,2,2,4,5,3.1,0,0,0
109583,2023-05-27,11:50:43,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,May,Sat,11,0,8,5,2,8.0,1,0,1
81550,2023-05-02,09:04:51,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,May,Tue,9,2,8,5,5,2.5,1,0,0
10268,2023-01-19,06:12:23,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,Jan,Thu,6,2,2,2,4,8.5,0,0,1
8588,2023-01-16,07:27:47,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,Jan,Mon,7,2,4,2,1,3.5,1,0,0
96874,2023-05-16,08:02:51,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,May,Tue,8,1,8,5,5,2.5,1,0,0
75605,2023-04-25,08:11:15,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,Apr,Tue,8,0,2,0,5,4.0,1,0,0
65980,2023-04-14,08:17:14,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,Apr,Fri,8,0,4,0,0,4.5,1,0,0
63690,2023-04-11,09:48:33,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Apr,Tue,9,0,4,0,5,4.75,1,0,1
113419,2023-05-31,09:41:36,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,May,Wed,9,1,4,5,6,7.0,1,0,1
30959,2023-02-24,09:26:06,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Feb,Fri,9,1,0,1,0,3.25,1,0,0
70643,2023-04-19,08:59:18,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Wed,8,1,0,0,6,3.25,1,0,0
119857,2023-06-06,09:52:57,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,Jun,Tue,9,1,8,3,5,6.0,1,0,1
523,2023-01-01,19:10:16,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Jan,Sun,19,0,2,2,3,7.0,0,1,1
54232,2023-03-30,14:16:20,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Mar,Thu,14,2,2,4,4,7.0,0,1,1
96570,2023-05-15,18:23:06,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,May,Mon,18,2,8,5,1,5.0,0,1,1
35704,2023-03-03,18:35:12,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,Mar,Fri,18,1,4,4,0,7.5,0,1,1
38483,2023-03-08,08:45:13,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Mar,Wed,8,0,8,4,6,2.5,1,0,0
101575,2023-05-20,08:54:26,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,May,Sat,8,2,2,5,2,3.75,1,0,0
93696,2023-05-13,09:40:47,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,May,Sat,9,1,6,5,2,9.5,1,0,1
145392,2023-06-27,09:42:49,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Jun,Tue,9,1,5,3,5,0.8,1,0,0
108572,2023-05-26,14:10:32,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,May,Fri,14,0,8,5,0,6.0,0,1,1
58883,2023-04-05,17:45:26,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,Apr,Wed,17,0,8,0,6,3.0,0,1,0
27088,2023-02-17,16:05:04,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,Feb,Fri,16,2,0,1,0,3.75,0,1,0
5167,2023-01-10,08:52:05,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,Jan,Tue,8,0,5,2,5,0.8,1,0,0
43567,2023-03-15,09:07:42,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,Mar,Wed,9,1,2,4,6,6.0,1,0,1
129611,2023-06-14,09:15:53,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,Jun,Wed,9,0,0,3,6,3.5,1,0,0
107974,2023-05-26,07:39:02,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,May,Fri,7,2,2,5,0,7.5,1,0,1
39450,2023-03-09,10:25:34,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,Mar,Thu,10,0,8,4,4,6.0,1,0,1
68855,2023-04-17,08:44:44,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,Apr,Mon,8,0,0,0,1,3.25,1,0,0
66324,2023-04-14,10:17:52,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,Apr,Fri,10,2,8,0,0,3.0,1,0,0
54549,2023-03-31,08:55:32,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,Mar,Fri,8,1,5,4,0,1.6,1,0,0
58533,2023-04-05,12:53:35,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,Apr,Wed,12,0,2,0,6,7.5,0,0,1
136552,2023-06-19,16:02:10,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,Jun,Mon,16,1,8,3,1,6.0,0,1,1
35214,2023-03-03,11:30:54,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,Mar,Fri,11,0,8,4,0,3.1,1,0,0
75373,2023-04-24,18:08:23,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,Apr,Mon,18,0,0,0,1,3.75,0,1,0
14876,2023-01-26,18:58:05,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,Jan,Thu,18,0,2,2,4,4.0,0,1,0
19922,2023-02-05,14:30:42,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,Feb,Sun,14,1,8,1,3,6.2,0,1,1
65948,2023-04-14,08:03:54,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,Apr,Fri,8,0,4,0,0,4.75,1,0,1
18862,2023-02-03,16:16:00,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,Feb,Fri,16,1,4,1,0,3.75,0,1,0
55177,2023-04-01,11:10:45,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Apr,Sat,11,2,0,0,2,3.25,1,0,0
63766,2023-04-11,10:27:33,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,Apr,Tue,10,1,2,0,5,2.0,1,0,0
115443,2023-06-02,11:40:12,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,Jun,Fri,11,1,8,3,0,6.0,1,0,1
13888,2023-01-25,09:11:01,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,9.0,Jan,Wed,9,2,2,2,6,9.0,1,0,1
99298,2023-05-18,09:21:34,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,May,Thu,9,1,0,5,4,3.5,1,0,0
102058,2023-05-20,12:37:46,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,May,Sat,12,2,0,5,2,3.25,0,0,0
103890,2023-05-22,09:50:55,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,May,Mon,9,0,8,5,1,2.5,1,0,0
69704,2023-04-18,09:01:49,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,Apr,Tue,9,1,2,0,5,4.0,1,0,0
52209,2023-03-27,11:43:56,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Mar,Mon,11,0,0,4,1,3.0,1,0,0
111153,2023-05-29,07:49:02,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,May,Mon,7,0,2,5,1,2.0,1,0,0
140940,2023-06-23,12:32:55,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,Jun,Fri,12,0,2,3,0,3.0,0,0,0
101883,2023-05-20,10:19:35,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,May,Sat,10,2,0,5,2,3.0,1,0,0
47264,2023-03-20,09:45:18,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Mar,Mon,9,0,8,4,1,2.5,1,0,0
54215,2023-03-30,13:45:00,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Mar,Thu,13,1,8,4,4,2.5,0,1,0
56778,2023-04-03,10:44:30,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,Apr,Mon,10,2,0,0,1,3.5,1,0,0
11106,2023-01-20,09:40:49,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,Jan,Fri,9,1,8,2,0,8.0,1,0,1
43702,2023-03-15,10:29:27,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,Mar,Wed,10,0,2,4,6,3.75,1,0,0
10333,2023-01-19,07:13:30,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,Jan,Thu,7,0,5,2,4,0.8,1,0,0
145515,2023-06-27,10:17:12,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,Jun,Tue,10,2,5,3,5,1.6,1,0,0
74584,2023-04-24,06:44:38,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Apr,Mon,6,2,8,0,1,5.0,0,0,1
136925,2023-06-20,08:19:48,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,Jun,Tue,8,2,2,3,5,3.75,1,0,0
107687,2023-05-25,16:53:51,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7.5,May,Thu,16,2,8,5,4,7.5,0,1,1
78804,2023-04-28,17:15:54,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,Apr,Fri,17,1,8,0,0,2.5,0,1,0
95233,2023-05-14,13:55:53,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,May,Sun,13,1,2,5,3,6.0,0,1,1
8589,2023-01-16,07:29:30,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,Jan,Mon,7,1,8,2,1,5.0,1,0,1
123606,2023-06-09,09:33:45,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,Jun,Fri,9,1,0,3,0,3.5,1,0,0
26018,2023-02-16,06:42:55,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,Feb,Thu,6,2,2,1,4,2.45,0,0,0
68994,2023-04-17,10:04:27,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,Apr,Mon,10,0,8,0,1,2.5,1,0,0
115277,2023-06-02,09:04:26,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,Jun,Fri,9,1,2,3,0,2.0,1,0,0
134488,2023-06-18,08:40:51,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Jun,Sun,8,1,8,3,3,3.0,1,0,0
103031,2023-05-21,10:50:37,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,May,Sun,10,0,4,5,3,4.75,1,0,1
69726,2023-04-18,09:13:12,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,Apr,Tue,9,1,0,0,5,3.5,1,0,0
32570,2023-02-27,07:15:17,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,Feb,Mon,7,2,8,1,1,6.2,1,0,1
73552,2023-04-22,16:09:36,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,11.25,Apr,Sat,16,2,2,0,2,11.25,0,1,1
38305,2023-03-07,19:12:01,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,Mar,Tue,19,0,2,4,5,3.75,0,1,0
23041,2023-02-11,06:37:20,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,Feb,Sat,6,2,8,1,2,5.0,0,0,1
14300,2023-01-25,19:53:28,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,4.2,Jan,Wed,19,1,2,2,6,4.2,0,1,0
134997,2023-06-18,12:41:05,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,Jun,Sun,12,1,2,3,3,4.0,0,0,0
141171,2023-06-23,15:59:26,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,Jun,Fri,15,1,2,3,0,3.1,0,1,0
148652,2023-06-30,08:48:11,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,Jun,Fri,8,0,2,3,0,2.45,1,0,0
34011,2023-03-01,13:22:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,Mar,Wed,13,2,2,4,6,2.5,0,1,0
3446,2023-01-07,09:10:06,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,Jan,Sat,9,1,2,2,2,3.75,1,0,0
106129,2023-05-24,10:25:41,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,10.5,May,Wed,10,2,2,5,6,10.5,1,0,1
139717,2023-06-22,11:48:35,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,Jun,Thu,11,2,8,3,4,6.0,1,0,1
56560,2023-04-02,18:37:09,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,Apr,Sun,18,1,2,0,3,4.0,0,1,0
139031,2023-06-21,18:36:14,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,Jun,Wed,18,0,2,3,6,4.25,0,1,0
21864,2023-02-09,07:32:17,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,Feb,Thu,7,1,8,1,4,3.0,1,0,0
60323,2023-04-07,12:03:39,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,Apr,Fri,12,0,0,0,0,3.25,0,0,0
95390,2023-05-14,17:36:06,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,May,Sun,17,2,2,5,3,2.2,0,1,0
51020,2023-03-25,17:08:53,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,Mar,Sat,17,1,0,4,2,3.75,0,1,0
118357,2023-06-04,17:14:30,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,Jun,Sun,17,0,8,3,3,5.0,0,1,1
55146,2023-04-01,10:30:07,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,Apr,Sat,10,2,0,0,2,3.25,1,0,0
80265,2023-04-30,15:52:31,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,Apr,Sun,15,0,8,0,3,3.0,0,1,0
28950,2023-02-20,15:01:52,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,Feb,Mon,15,0,0,1,1,3.0,0,1,0
77082,2023-04-26,17:03:04,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,Apr,Wed,17,0,2,0,6,7.0,0,1,1
60937,2023-04-08,09:58:06,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,Apr,Sat,9,1,8,0,2,3.0,1,0,0
16041,2023-01-29,10:00:13,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,Jan,Sun,10,1,8,2,3,5.0,1,0,1
60343,2023-04-07,12:32:30,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,Apr,Fri,12,1,2,0,0,5.0,0,0,1
121520,2023-06-07,12:22:22,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,Jun,Wed,12,1,4,3,6,7.5,0,0,1
65337,2023-04-13,09:24:24,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,Apr,Thu,9,1,2,0,4,8.5,1,0,1
107522,2023-05-25,14:13:37,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,May,Thu,14,0,2,5,4,4.0,0,1,0
107605,2023-05-25,15:48:17,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,May,Thu,15,1,8,5,4,6.0,0,1,1
1442,2023-01-03,15:07:41,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,Jan,Tue,15,0,8,2,5,3.0,0,1,0
7054,2023-01-13,11:28:23,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,Jan,Fri,11,0,2,2,0,3.0,1,0,0
